id_ligne	id_train	latitude	longitude	ligne
145	1	49.14092713481285	2.267981311096413	H
146	1	49.14127679676846	2.267817627562239	H
147	1	49.14155512976764	2.267737454764108	H
148	1	49.141909613816864	2.267678932094973	H
149	1	49.14228078443509	2.267674786874432	H
150	1	49.14264009766547	2.267732310361472	H
151	1	49.142963748509466	2.267837030870093	H
152	1	49.14323506904842	2.267967214367085	H
153	1	49.14352784025672	2.268159021828312	H
154	1	49.143808741278626	2.268394369927039	H
155	1	49.14411584819723	2.268687713633045	H
156	1	49.14434679005173	2.268937644669891	H
157	1	49.14461109115754	2.269270947505274	H
158	1	49.14484448827195	2.269651444988593	H
159	1	49.145041744568736	2.270039114589342	H
160	1	49.14528660697936	2.270552769414137	H
161	1	49.11406195062203	2.287915343526005	H
162	1	49.116625586639465	2.28830659168989	H
163	1	49.11694681667282	2.288357021538845	H
164	1	49.11729423270714	2.288436428022629	H
165	1	49.11757503227874	2.288530398751395	H
166	1	49.11785821410423	2.288631616968672	H
167	1	49.11816757682513	2.288750936667034	H
168	1	49.11879583190757	2.289022194121215	H
169	1	49.119152790966446	2.289166845941156	H
170	1	49.11956923416492	2.289315067602379	H
171	1	49.11991665355915	2.28940535844051	H
172	1	49.12026168226738	2.289470277591375	H
173	1	49.12059242160864	2.289502586187275	H
174	1	49.12089459779038	2.289505921794906	H
175	1	49.12122055846027	2.289491108991441	H
176	1	49.121517957620156	2.289450948405008	H
177	1	49.121836764659264	2.289396264519451	H
178	1	49.12210559237836	2.289309002235829	H
179	1	49.12245054344547	2.289185413794657	H
180	1	49.12280737598382	2.289025560035485	H
181	1	49.123302171874336	2.288778564160312	H
182	1	49.127626840453296	2.286573635496457	H
183	1	49.12881861486693	2.285966938726975	H
184	1	49.1290897965659	2.285828883434149	H
185	1	49.12940379104823	2.285658151143287	H
186	1	49.12967495914359	2.285491087357515	H
187	1	49.12991994832336	2.285309545760705	H
188	1	49.13016254315343	2.285095374180887	H
189	1	49.130364694136944	2.284892118396909	H
190	1	49.130612018766676	2.284616297801082	H
191	1	49.13088310131207	2.284264309722812	H
192	1	49.13108995865242	2.283952268813711	H
193	1	49.13130154615472	2.283578579262125	H
194	1	49.1314750728893	2.283226685066815	H
195	1	49.131700863676485	2.282704315327321	H
196	1	49.13191475035858	2.282171075949369	H
197	1	49.13256827599466	2.280538684486732	H
198	1	49.132577701471654	2.280515369819846	H
199	1	49.04539401902255	2.107233059674135	H
200	1	49.04551189732959	2.108136477562507	H
201	1	49.04561541246713	2.108740469746825	H
202	1	49.045723459783936	2.109232236145258	H
203	1	49.045840959581405	2.109691383926692	H
204	1	49.0459511096013	2.110045600330533	H
205	1	49.04602767841923	2.110262426900967	H
206	1	49.04629788495493	2.110941680988262	H
207	1	49.046866418001265	2.11208652333593	H
208	1	49.04711723985479	2.112592143336525	H
209	1	49.04752945019033	2.113378651037956	H
210	1	49.048734070866125	2.115749294818896	H
211	1	49.04888572618355	2.116048234886255	H
212	1	49.04924721355238	2.11674795521901	H
213	1	49.049488384630784	2.117195745839415	H
214	1	49.04974620459977	2.117639847013365	H
215	1	49.04998724226861	2.118018869659704	H
216	1	49.05021390553657	2.118347279825379	H
217	1	49.050456417574864	2.118685888003766	H
218	1	49.05088908414553	2.119218937350977	H
219	1	49.05132330901454	2.119690735073348	H
220	1	49.05157505887775	2.119950270856516	H
221	1	49.05168742081006	2.120051396568381	H
222	1	49.05198833923073	2.12032205009989	H
223	1	49.05279605101455	2.120909893430427	H
224	1	49.053206625451836	2.121177645922871	H
225	1	49.05353887830219	2.121400590726058	H
226	1	49.053543378947715	2.121403308274942	H
227	1	49.05370364170474	2.121505229437814	H
228	1	49.05418276717311	2.121883523535364	H
229	1	49.054367433025874	2.122051018320342	H
230	1	49.054758374229245	2.122400970914177	H
231	1	49.05477459221881	2.122417319959996	H
232	1	49.054782697963034	2.122424126367782	H
233	1	49.055101759569936	2.122735908273571	H
234	1	49.055101759569936	2.122735908273571	H
235	1	49.05531243961677	2.122941784839979	H
236	1	49.05558617043153	2.123243573991299	H
237	1	49.05580998647676	2.123556743123518	H
238	1	49.056212192011635	2.124163911709783	H
239	1	49.056593698419064	2.124764339066789	H
240	1	49.057326105813125	2.125954403837652	H
241	1	49.05864382020449	2.128069790205579	H
242	1	49.05942085216311	2.129277032233856	H
243	1	49.05987167680845	2.129901510006047	H
244	1	49.06050375491109	2.130764207723082	H
245	1	49.06115389990573	2.131538271631698	H
246	1	49.0704623625224	2.17530420994616	H
247	1	49.07080082759049	2.176502735182653	H
248	1	49.07101587679374	2.177235675978151	H
249	1	49.07106466611033	2.177399767025015	H
250	1	49.07171609104439	2.179608192614744	H
251	1	49.07214711185659	2.181123406166229	H
252	1	49.072579912950765	2.18264000980854	H
253	1	49.073010893398845	2.184155276543216	H
254	1	49.07335148622435	2.185336860290723	H
255	1	49.07370657566895	2.186610126684593	H
256	1	49.07380505298945	2.186958872886291	H
257	1	49.07397665152115	2.187523670157187	H
258	1	49.0740768542006	2.187819031123659	H
259	1	49.07423662546613	2.188281209806101	H
260	1	49.07448937214295	2.189016876617136	H
261	1	49.074759449600975	2.189730670975324	H
262	1	49.075019898738745	2.190384129375513	H
263	1	49.075377966884105	2.191213958322948	H
264	1	49.07546272976239	2.191395765574381	H
265	1	49.075613290648825	2.191697840368354	H
266	1	49.07602634028442	2.1924577374481	H
267	1	49.076492003925445	2.193224298779143	H
268	1	49.07688475909304	2.193762501216803	H
269	1	49.076982045559305	2.193895001677773	H
270	1	49.07740804590119	2.194412585405918	H
271	1	49.07771329925128	2.194734770147043	H
272	1	49.07816617203577	2.195170155702176	H
273	1	49.07844434747828	2.19541302964176	H
274	1	49.07884311162327	2.195726746600739	H
275	1	49.07908972370137	2.195898530358641	H
276	1	49.07935881528537	2.196068883235101	H
277	1	49.079456903424756	2.196123362377816	H
278	1	49.07962158358483	2.196215983867894	H
279	1	49.07984385406119	2.196338559986879	H
280	1	49.08027036967589	2.196550909890395	H
281	1	49.08070408088975	2.196764612401425	H
282	1	49.082963499715426	2.197869890237941	H
283	1	49.083415193340954	2.198083565392199	H
284	1	49.084087712164894	2.198407526165799	H
285	1	49.08559234650107	2.199153171729724	H
286	1	49.086140688561656	2.199410836755905	H
287	1	49.08752784917926	2.200078802745265	H
288	1	49.08850085119645	2.200559892669533	H
289	1	49.08894265747406	2.200781858852642	H
290	1	49.0893070951686	2.200978026879316	H
291	1	48.917567175663955	2.350389537889768	H
292	1	48.91772961760976	2.350342314076203	H
293	1	48.91853147898143	2.350147572995856	H
294	1	48.91898356799123	2.350032161666562	H
295	1	48.919442799109696	2.349880647907257	H
296	1	48.91988775272653	2.349725516327031	H
297	1	48.92012699250277	2.34962876261022	H
298	1	48.9207015145874	2.349377376763388	H
299	1	48.92122023805587	2.349135603843973	H
300	1	48.92157715419236	2.348994880841532	H
301	1	48.9220601760612	2.348854186780369	H
302	1	48.92240132821071	2.348768465522529	H
303	1	48.92310495828539	2.348602377838885	H
304	1	48.92374083113521	2.348448037993499	H
305	1	48.92403258068688	2.348377223838912	H
306	1	48.925116027192644	2.348085590837942	H
307	1	48.92626277693252	2.347753317643256	H
308	1	48.92690554334666	2.347557632219622	H
309	1	48.92735109477371	2.347432100906438	H
310	1	48.927687083200546	2.347347187902731	H
311	1	48.928108285972115	2.347243819834142	H
312	1	48.928749829988554	2.347085068572846	H
313	1	48.92978092472817	2.346824778539624	H
314	1	48.93097514522412	2.346512776343114	H
315	1	48.93214258206883	2.346221077323989	H
316	1	48.933282020010225	2.345918274910239	H
317	1	48.93445554414068	2.345604378196291	H
318	1	48.95810052146346	2.328463877708284	H
319	1	48.95888313987665	2.32741591590871	H
320	1	48.9589022760536	2.327390056245584	H
321	1	48.95987163557922	2.326090157538489	H
322	1	49.147719504678726	2.277823190629398	H
323	1	49.146692915948385	2.274722501708344	H
324	1	49.14607591528466	2.272897367866637	H
325	1	49.14582009588985	2.272135537078627	H
326	1	49.145731820524176	2.271873832060084	H
327	1	49.14542014585582	2.270948962714028	H
328	1	49.14528660697936	2.270552769414137	H
329	1	48.99600682957346	2.368684562796334	H
330	1	48.996327563416536	2.368771154667153	H
331	1	48.99666778780036	2.368843693123019	H
332	1	48.99699374228259	2.368898142460406	H
333	1	48.99732446180702	2.368930901007874	H
334	1	48.99768135513063	2.368960059428527	H
335	1	48.99802160063994	2.368960279608916	H
336	1	48.99842133272256	2.368949687302651	H
337	1	48.99882345350279	2.368902936805866	H
338	1	48.99913278199359	2.368852510363171	H
339	1	48.999415941351586	2.368791217750417	H
340	1	48.99970861870761	2.368722696600605	H
341	1	49.00000130078888	2.368639712300396	H
342	1	49.00031302236969	2.368538656135477	H
343	1	49.00066757951195	2.368412313272612	H
344	1	49.0010602155818	2.368249828840886	H
345	1	49.010654770191344	2.36412890002287	H
346	1	49.01221101457879	2.363460589499867	H
347	1	49.01263219744348	2.363290809425421	H
348	1	49.01301768054639	2.363160796637513	H
349	1	49.013331770665275	2.363085002178378	H
350	1	49.01366965079786	2.363023687387352	H
351	1	49.01395041804765	2.362998514654563	H
352	1	49.014238320301516	2.362991432013492	H
353	1	49.014500045593074	2.362998804517702	H
354	1	49.0148045924114	2.363035138474289	H
355	1	49.0150710664625	2.363085922331879	H
356	1	49.01538987961002	2.363169289456207	H
357	1	49.01573009767583	2.363285226207473	H
358	1	49.01740738364942	2.363915566816413	H
359	1	49.018428027971304	2.364303204260612	H
360	1	49.018882443312506	2.364462631451012	H
361	1	49.019160806396236	2.364542373667896	H
362	1	49.01947486707203	2.364593197039238	H
363	1	49.01973896991313	2.364607814609136	H
364	1	49.020036389525565	2.364597129025021	H
365	1	49.020333816561504	2.364553882734649	H
366	1	49.020659804695754	2.36447809216613	H
367	1	49.02097866369965	2.364366119038977	H
368	1	49.021264215716265	2.364232419228614	H
369	1	49.02154025877481	2.364069770580539	H
370	1	49.02182344504374	2.363874564248707	H
371	1	49.022111403461935	2.363628708202079	H
372	1	49.02239699035715	2.363343050975764	H
373	1	49.022637369397785	2.363057366734686	H
374	1	49.02280159182831	2.362847615767337	H
375	1	49.02303960100564	2.362511274457446	H
376	1	49.02320637714158	2.362222981011115	H
377	1	48.97605425220996	2.338524070645141	H
378	1	48.984315961145434	2.353407245869684	H
379	1	49.24483689607519	2.44844835949287	H
380	1	49.24925124445801	2.452543389069864	H
381	1	49.25013042166546	2.453391585958384	H
382	1	49.25122936701575	2.454448239698427	H
383	1	49.25242911672991	2.455707360554385	H
384	1	49.253399698181006	2.456787261779247	H
385	1	49.255388954081006	2.459070231853643	H
386	1	49.25828675083728	2.462412329505236	H
387	1	49.26128434298652	2.465753767862864	H
388	1	49.26235969801216	2.467118891219892	H
389	1	49.262835404424244	2.467655511222155	H
390	1	49.26394414358555	2.468914115351038	H
391	1	49.079272053161276	2.350513636267807	H
392	1	49.07947023306179	2.35083083355881	H
393	1	49.07955993176991	2.350972687817406	H
394	1	49.07974553655932	2.351237252861799	H
395	1	49.07998290282498	2.351569982228981	H
396	1	49.08037590400226	2.352066795750535	H
397	1	49.08074702345956	2.352483453921169	H
398	1	49.08092782636765	2.352675485087074	H
399	1	49.081122906701204	2.352856655735549	H
400	1	49.0812704055246	2.352994346154071	H
401	1	49.0815348267301	2.353213259884615	H
402	1	49.08182615795175	2.353447458948778	H
403	1	49.08205185084802	2.353617293706934	H
404	1	49.08307136147194	2.354353296314638	H
405	1	49.0837171262435	2.354800737889736	H
406	1	49.08401655378419	2.354997994459554	H
407	1	49.084646874143004	2.35543770710302	H
408	1	49.08535051637671	2.355897274303016	H
409	1	49.085801421182474	2.356162410887203	H
410	1	49.08604919238438	2.3562987977645	H
411	1	49.086341823670885	2.356451058248571	H
412	1	49.08669298818557	2.356601171923419	H
413	1	49.087119811665666	2.356766533392022	H
414	1	49.08764086101025	2.356903679092715	H
415	1	49.08823472139378	2.357027815885794	H
416	1	49.08852023105022	2.35708009807407	H
417	1	49.09010338663561	2.357369847004412	H
418	1	49.09035368304233	2.357417772047567	H
419	1	49.092182375845496	2.357761988303361	H
420	1	49.09301320633362	2.357936245178144	H
421	1	49.093404346096506	2.358053798988859	H
422	1	49.09375979288235	2.358193077257261	H
423	1	49.09402958486709	2.35831927793891	H
424	1	49.094370172829166	2.358523808291113	H
425	1	49.09520728897217	2.359082886636688	H
426	1	49.096620343097506	2.360035669599188	H
427	1	49.09685992817372	2.360213415890133	H
428	1	49.097529594545286	2.360668734397019	H
429	1	49.09815336291434	2.361108191985409	H
430	1	49.098350343792525	2.361236557413978	H
431	1	49.09840026155663	2.361270555241057	H
432	1	49.045648738962825	2.101108482966613	H
433	1	49.045935266724946	2.099538274275683	H
434	1	49.04643086334407	2.096377570034754	H
435	1	49.046645761720754	2.095195067225968	H
436	1	48.98500470033862	2.257474157250311	H
437	1	48.985301798912225	2.256667529466798	H
438	1	48.98534936948649	2.256537648249651	H
439	1	48.985398738035464	2.256406397970248	H
440	1	48.98542925563911	2.256324367152076	H
441	1	48.98598395581272	2.25483957933873	H
442	1	48.9860171666868	2.254752076836708	H
443	1	48.98627566407205	2.254065722420399	H
444	1	48.9867917515835	2.252697094129654	H
445	1	48.98699548669325	2.252152919385233	H
446	1	48.98748372575945	2.250853987138238	H
447	1	48.98760757753712	2.25052446527544	H
448	1	48.987691043516634	2.250302957914854	H
449	1	48.9877780966364	2.250069147044348	H
450	1	48.98824477420441	2.248828968929537	H
451	1	48.988282473181535	2.248735984251072	H
452	1	48.988298624016295	2.248689496718009	H
453	1	48.98831567543512	2.248644373466953	H
454	1	48.98833990572148	2.248578741899453	H
455	1	48.98836234250694	2.24851994499116	H
456	1	48.98848977831919	2.248182205336203	H
457	1	48.98857952037446	2.247942915503345	H
458	1	48.98989777997383	2.244431417603643	H
459	1	48.98994174872598	2.244312450985003	H
460	1	48.98996956880509	2.244241341042742	H
461	1	48.98999648818954	2.24416886674683	H
462	1	48.990047640051195	2.244036222252495	H
463	1	48.990161597034025	2.243727181301107	H
464	1	48.990228820864345	2.243554620207486	H
465	1	48.99047741363764	2.242902227019157	H
466	1	48.99095460305092	2.24162140823175	H
467	1	48.99166921564434	2.239750755235367	H
468	1	48.99236001883278	2.237898175127222	H
469	1	48.99283004386424	2.23664981377814	H
470	1	48.993080367957496	2.235958195596444	H
471	1	48.99371347946534	2.234276393996538	H
472	1	49.16677503888786	2.362303528565357	H
473	1	49.16728754488165	2.362649382468536	H
474	1	49.1677577903996	2.362967793672143	H
475	1	49.16810485525756	2.363197003377784	H
476	1	49.16966974036218	2.364233101446111	H
477	1	49.17350970035866	2.366252497304594	H
478	1	49.17650154782407	2.366962787554437	H
479	1	49.18011765422846	2.366659412674851	H
480	1	49.18421316835782	2.366304389085757	H
481	1	49.187839077095276	2.365970309402456	H
482	1	49.19128586539301	2.365631669150639	H
483	1	49.1947511604162	2.365394007578657	H
484	1	49.19563308006068	2.365516399514586	H
485	1	49.19622329924469	2.365656194525902	H
486	1	49.19636523531362	2.365700582566688	H
487	1	49.19678170462286	2.365854044435663	H
488	1	49.19704493167264	2.365969022409738	H
489	1	49.19774964160115	2.366323655197962	H
490	1	49.19818947766744	2.36660946131186	H
491	1	49.198545988256775	2.366858811906628	H
492	1	49.198999501187494	2.367230954019522	H
493	1	49.199193142627635	2.367407341654372	H
494	1	49.199629938220525	2.367834477193972	H
495	1	49.199882643697165	2.368105293900627	H
496	1	49.20019639357629	2.368487811255425	H
497	1	49.20053690863394	2.368930556653327	H
498	1	49.2009824611943	2.369588269714807	H
499	1	49.20124737306598	2.370026181605553	H
500	1	49.201535359922566	2.370541666594336	H
501	1	49.201766336214284	2.37099441636175	H
502	1	49.2019612652663	2.371418776339358	H
503	1	49.20211992103019	2.371771496248517	H
504	1	49.20227503761326	2.372170394471318	H
505	1	49.20247431128739	2.372704277119277	H
506	1	49.20261056234068	2.373109176099871	H
507	1	49.20272772566484	2.373476825442012	H
508	1	49.20284142307222	2.373905068190807	H
509	1	49.20295700863228	2.374333289970674	H
510	1	49.20306122730999	2.374755884267586	H
511	1	49.20316397337764	2.375259233893116	H
512	1	49.20327095966864	2.375851917067977	H
513	1	49.20338835838777	2.376631897992355	H
514	1	49.20347844128452	2.377298552092145	H
515	1	49.06931413457833	2.141696932779958	H
516	1	49.06936555400452	2.141894722344571	H
517	1	49.069465581468805	2.142317331590504	H
518	1	49.06956324893609	2.142793529079225	H
519	1	49.06961344602514	2.143075005089423	H
520	1	49.06969179618683	2.143675552978419	H
521	1	49.069730109095524	2.143998414905504	H
522	1	49.06975474151574	2.144207728686708	H
523	1	49.069806236409306	2.144885032383994	H
524	1	49.06981807460677	2.145511848556825	H
525	1	49.06981466291103	2.146163359909774	H
526	1	49.06981040574241	2.14630708968674	H
527	1	49.06978315180061	2.146872422916509	H
528	1	49.06974034824635	2.147444743009804	H
529	1	49.069704789004525	2.147792148523682	H
530	1	49.069662354047416	2.148137598548268	H
531	1	49.069631295622756	2.148390924100857	H
532	1	49.06949876291498	2.14928107417728	H
533	1	49.069368695198385	2.150032973123	H
534	1	49.06911961366261	2.151707803017232	H
535	1	49.0686496628113	2.154747989715312	H
536	1	49.06853376777557	2.155550110997945	H
537	1	49.06845858382546	2.15615513489806	H
538	1	49.06838766705912	2.156832044747035	H
539	1	49.06830630844123	2.157672986566504	H
540	1	49.068248181695196	2.158496830972967	H
541	1	49.068176242919385	2.160242117918889	H
542	1	49.06817951225934	2.161788678659723	H
543	1	49.06822485352049	2.16322012508999	H
544	1	49.06826353292265	2.163822196822458	H
545	1	49.06834605624346	2.164878508432511	H
546	1	49.068417215192625	2.165557113681162	H
547	1	49.06856653865521	2.166795233059659	H
548	1	49.068761686892984	2.168016779613148	H
549	1	49.06901366017981	2.169364061728551	H
550	1	49.06932059649445	2.170796031537739	H
551	1	49.06961192643084	2.172018660404791	H
552	1	49.070000371128494	2.173597198513241	H
553	1	49.07045558978928	2.175280226542526	H
554	1	49.0704623625224	2.17530420994616	H
555	1	49.05804781084602	2.191244759191911	H
556	1	49.05745498696391	2.190861645779191	H
557	1	49.056919519930894	2.190548507695725	H
558	1	49.05667026497247	2.190426094756452	H
559	1	49.05632840575026	2.190320376514518	H
560	1	49.05599200457017	2.190263903331224	H
561	1	49.05590117604921	2.190262803121983	H
562	1	49.05570513522416	2.190263384294123	H
563	1	49.055411101415125	2.190286147146323	H
564	1	49.05514329889927	2.190352253199126	H
565	1	49.05480797111627	2.190476334369093	H
566	1	49.05452262740303	2.190614746975041	H
567	1	49.05428013001443	2.19076751081682	H
568	1	49.05401628725869	2.190974640742353	H
569	1	49.05377631082769	2.191239618929524	H
570	1	49.05351257522157	2.191575177113631	H
571	1	49.05333125506519	2.191838411525412	H
572	1	49.053233437816	2.192000148508365	H
573	1	49.051820930767526	2.194354839966381	H
574	1	49.051396100791735	2.194905705559385	H
575	1	49.05109544866755	2.195268133108681	H
576	1	49.05095622332944	2.195399875872446	H
577	1	49.05073076263218	2.19560848076081	H
578	1	49.050421690893764	2.195835107841014	H
579	1	49.050130544335204	2.196012428182079	H
580	1	49.049828578493354	2.196167887446513	H
581	1	49.04893467404345	2.196558872161904	H
582	1	49.04858591890241	2.196687457682791	H
583	1	49.048257407902405	2.196789361587769	H
584	1	49.047732330313245	2.196870196580013	H
585	1	49.04645010757834	2.196987368693518	H
586	1	49.045551838729516	2.197074722862676	H
587	1	49.04543025331719	2.197087678318263	H
588	1	48.99371347946534	2.234276393996538	H
589	1	48.9943803267149	2.232504861292808	H
590	1	48.99480966571042	2.231359427180695	H
591	1	48.995175211891166	2.230414903766394	H
592	1	48.995441015510785	2.22968392070879	H
593	1	48.996046217067	2.228059050132284	H
594	1	48.99640222453657	2.227121731667691	H
595	1	48.996663270187916	2.226412418710856	H
596	1	48.9977881588432	2.223423033436541	H
597	1	48.99804207965316	2.222749859535978	H
598	1	48.9986970272482	2.221005371270001	H
599	1	48.999194342159406	2.219673320446387	H
600	1	48.99945531691835	2.218975661356986	H
601	1	49.00006067501861	2.217379205528473	H
602	1	49.00065882025575	2.215785462942007	H
603	1	49.001256048210564	2.214195783782722	H
604	1	49.00162906821249	2.213191621323128	H
605	1	49.00271403598726	2.210299417120758	H
606	1	49.00320270013261	2.209001026064172	H
607	1	49.00329056522808	2.208764333090145	H
608	1	49.0033766414374	2.208537212324408	H
609	1	49.00355325571998	2.208052885370861	H
610	1	49.00427013313272	2.206133475048894	H
611	1	49.005195701191	2.203652642125176	H
612	1	49.00540727128137	2.203086170973281	H
613	1	49.0064283109247	2.200341329439513	H
614	1	49.00655471572978	2.200011547425611	H
615	1	49.00689817346757	2.199101295954951	H
616	1	49.007170902796304	2.198359101214039	H
617	1	49.00739456197527	2.197708619109245	H
618	1	49.007767718349584	2.196502901913035	H
619	1	49.01913673892181	2.154663485640923	H
620	1	49.01958148638065	2.153012708040501	H
621	1	49.019698596571395	2.1525802036884	H
622	1	49.01988361821037	2.15187945004989	H
623	1	49.0201750778153	2.150826891488007	H
624	1	49.02044707659785	2.14997812403157	H
625	1	49.02067169705267	2.149305915162764	H
626	1	49.020838177114605	2.148826714662678	H
627	1	49.02101633677396	2.148341998062404	H
628	1	49.021259890432056	2.14770525255431	H
629	1	49.02152142163857	2.147065696758275	H
630	1	49.02177047995825	2.146498651858204	H
631	1	49.022024059301906	2.14594799358884	H
632	1	49.022310824574426	2.145346607428395	H
633	1	49.02280825342505	2.144350588173181	H
